CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;49;4;4;45;28;46;119
01:00;39;2;4;29;21;34;90
02:00;16;2;44;12;10;0;16
03:00;12;1;44;10;8;0;12
04:00;15;1;40;10;5;0;15
05:00;8;2;48;7;6;1;10
06:00;16;2;36;12;10;4;22
07:00;25;4;25;15;12;12;42
08:00;32;6;20;19;15;21;64
09:00;31;9;24;21;9;24;68
10:00;24;9;30;16;5;10;39
11:00;17;8;39;14;7;8;29
12:00;15;5;46;17;10;7;25
13:00;12;4;54;13;11;5;19
14:00;13;9;59;13;9;4;19
15:00;21;11;52;14;12;7;31
16:00;14;6;60;13;6;5;22
17:00;16;3;60;11;6;5;24
18:00;25;2;54;9;5;10;39
19:00;32;9;46;8;4;9;45
20:00;44;15;37;16;4;11;60
21:00;36;4;36;24;13;3;40
22:00;35;2;30;26;22;11;51
23:00;67;4;4;46;33;92;207
