CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;67;1;6;65;43;112;239
01:00;61;1;7;56;40;66;161
02:00;;1;;42;24;;
03:00;;1;;37;27;;
04:00;;1;;30;24;;
05:00;;2;;35;18;;
06:00;;1;;35;20;;
07:00;;;;40;19;;
08:00;;1;;44;29;;
09:00;;3;;45;28;;
10:00;;3;;46;23;;
11:00;;2;;41;24;;
12:00;14;2;81;32;18;4;20
13:00;19;2;93;33;17;5;27
14:00;15;1;107;27;15;4;21
15:00;15;1;112;25;14;4;21
16:00;19;2;108;27;16;5;26
17:00;18;2;119;28;16;5;25
18:00;18;2;121;25;15;4;24
19:00;19;1;113;30;17;5;26
20:00;29;1;93;34;19;6;38
21:00;55;2;50;51;25;10;70
22:00;92;3;8;64;33;128;289
23:00;83;3;6;69;41;151;314
