CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;40.0065;19.1049;6.3657;4.74512;188.613;182.416;69.7066;145.9
00:00;37.95;20.0434;5.8038;4.65642;181.016;178.816;62.3853;132.8
01:00;37.7742;19.5395;5.09365;4.80324;176.509;134.412;66.5008;138.9
02:00;35.2652;23.2673;6.77285;5.14765;216.655;168.715;70.8265;142.9
03:00;33.4706;20.8227;3.91011;5.15301;144.889;104.509;18.3337;61.3
04:00;31.1454;20.8187;3.87275;5.10267;136.567;108.81;15.618;54.8
05:00;31.3202;21.3647;4.34689;5.07118;162.177;119.911;25.8798;70.7
06:00;30.6977;22.2895;3.64029;4.97576;140.035;105.309;16.1691;55.3
07:00;29.414;22.5443;3.79778;4.65477;144.244;101.009;14.0606;50.8
08:00;29.1267;21.0437;4.22833;4.45783;154.51;102.109;19.0335;58
09:00;30.3971;24.4576;4.72115;4.41127;152.83;111.61;41.139;92.9
10:00;29.9164;25.4318;6.68516;4.40031;137.445;101.609;27.1111;71.1
11:00;26.2842;23.9017;11.1371;5.30368;142.314;97.9088;17.9547;53.7
12:00;28.4474;24.6771;12.7292;6.41074;122.784;95.7086;17.8491;55.5
13:00;25.103;21.6036;19.9704;8.36368;117.817;89.7081;11.5732;42.7
14:00;31.1539;22.7488;22.3276;10.6996;144.288;105.509;12.0194;49.4
15:00;35.1569;22.102;22.0584;12.9822;139.451;104.709;8.43319;48
16:00;35.0225;17.6728;19.4416;14.8838;124.804;97.4088;5.18891;42.9
17:00;35.3295;16.3634;15.8052;16.2693;119.849;91.0082;4.84356;42.6
18:00;51.4551;21.9256;6.72616;16.2745;145.148;112.01;20.9742;83.4
19:00;52.0696;23.5854;4.83264;15.4864;156.435;115.31;18.6444;80.4
20:00;53.6746;24.8054;5.0211;14.5229;166.186;124.911;45.4791;122.9
21:00;52.2751;24.2687;4.69992;12.6141;160.98;118.711;54.7197;135.4
22:00;50.1141;23.4169;4.33547;10.3651;145.478;112.91;45.8408;119.7
23:00;45.162;22.594;4.51141;8.17169;143.512;102.909;28.2442;88.1
00:00;48.0871;22.6728;5.32221;6.40676;151.303;117.311;61.9567;142.3
