CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;39;1;25;33;19;11;55
01:00;57;1;3;33;16;38;115
02:00;35;1;2;45;32;43;101
03:00;27;1;2;47;27;41;89
04:00;26;3;2;44;29;37;83
05:00;29;3;2;45;29;49;102
06:00;35;;1;48;32;57;122
07:00;40;2;2;55;29;50;117
08:00;35;3;15;47;27;22;69
09:00;38;3;11;42;25;25;75
10:00;30;3;18;41;25;19;58
11:00;22;3;40;40;24;8;34
12:00;19;2;67;30;21;6;28
13:00;22;2;78;30;23;5;30
14:00;20;1;90;27;20;4;26
15:00;19;3;91;24;16;4;25
16:00;19;2;98;26;15;3;24
17:00;23;2;103;43;16;3;28
18:00;16;2;98;32;8;4;22
19:00;19;3;78;24;6;3;24
20:00;39;3;61;19;10;7;50
21:00;42;1;51;18;10;8;54
22:00;40;2;48;30;10;5;48
23:00;37;2;40;31;16;4;43
