CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;22.8247;2.22632;58.3041;83.3979;23.8484;6.6;0.355449;23.4
01:00;34.5153;2.36052;36.1644;73.8201;13.4956;9.3;3.25507;39.5
02:00;58.8014;2.97587;14.132;37.1689;28.5082;21.6;6.69644;69
03:00;47.3377;2.75819;13.1534;24.8422;24.249;23;5.62299;55.8
04:00;41.4154;2.55701;6.0394;15.6657;22.4036;19.4;19.5364;71
05:00;38.5108;2.46341;9.15713;14.9122;25.9976;21.1;14.0967;59.9
06:00;41.2156;2.85032;10.9916;14.1945;20.4944;18;21.9926;74.6
07:00;42.0876;2.73406;14.2767;13.886;30.5889;22.4;24.1475;78.7
08:00;36.762;3.16109;32.5999;16.5055;36.1869;24.5;15.1061;59.8
09:00;29.5697;3.12344;52.29;19.08;31.1708;21.7;7.78514;41.5
10:00;20.7316;2.81956;86.0075;28.0645;24.2761;17.7;3.20519;25.6
11:00;15.0877;2.75761;104.489;39.4814;21.313;10.9;1.34023;17.1
12:00;15.7383;2.43422;104.446;51.7822;15.7644;9.3;0.707727;16.8
13:00;;;104.6;63.7126;23.902;4.3;;
14:00;12.7772;2.44887;107.643;75.794;15.9323;3;1.4871;15.1
15:00;12.8118;2.35155;114.652;88.3409;11.7312;4.9;1.16773;14.6
16:00;14.0037;2.32595;111.777;98.2381;12.5019;11.6;1.46874;16.3
17:00;13.568;2.46998;112.787;105.8;15.7903;7.1;1.35132;15.7
18:00;12.5711;2.41176;112.468;109.108;16.5867;8.3;0.503704;13.4
19:00;15.608;2.31357;104.975;109.169;23.6534;5.8;1.04372;17.1
20:00;20.2512;2.08356;90.703;107.451;21.0433;10.8;0.401173;20.9
21:00;26.2825;2.3104;75.3729;103.797;16.2284;7.2;0.255343;26.8
22:00;31.7011;2.21537;60.8378;97.9466;18.9207;12.7;0.32947;32.2
23:00;31.0496;2.22916;51.7357;90.082;24.8999;13.7;0.371383;31.6
