CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;91;15;9;125;84;85;220
01:00;66;15;8;109;75;23;101
02:00;50;14;38;56;45;9;64
03:00;44;11;51;43;29;6;53
04:00;31;9;67;28;18;4;38
05:00;36;9;56;28;25;6;46
06:00;49;6;32;29;24;12;67
07:00;78;3;8;33;21;35;131
08:00;65;3;10;35;29;35;119
09:00;75;2;4;42;28;69;181
10:00;51;4;9;34;25;28;94
11:00;34;15;14;24;18;19;64
12:00;25;17;23;31;19;11;43
13:00;29;12;29;35;15;11;46
14:00;27;;34;31;15;10;41
15:00;;7;42;35;16;;
16:00;;6;46;33;18;;
17:00;;7;35;32;17;;
18:00;;12;10;47;29;;
19:00;;13;8;56;37;;
20:00;;13;6;100;57;;
21:00;;13;8;114;69;;
22:00;;15;11;147;92;;
23:00;;15;10;136;94;;
