CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9.74036;2.23938;80.7129;101.335;11.8151;8.5;0.323235;10.2
01:00;11.4068;2.76376;65.9517;93.7242;17.1169;9.4;0.650573;12.5
02:00;9.09419;2.67806;83.9556;62.9086;20.6334;6.4;0.315268;9.6
03:00;7.30075;2.43246;81.9935;60.1521;23.6415;8.2;0.163896;7.6
04:00;5.8389;2.40973;84.7534;59.3437;19.9712;10.3;0.130643;6
05:00;12.2241;2.39603;78.4603;58.7611;12.4537;7.9;0.171863;12.5
06:00;12.6874;2.58021;74.442;58.9661;19.374;7.1;0.363416;13.3
07:00;17.42;2.72938;67.2158;62.8559;24.3624;7.9;0.689022;18.5
08:00;20.1237;2.7393;64.9038;70.0356;25.9437;13.7;1.21623;21.9
09:00;17.6883;2.76416;66.1082;75.2291;30.4729;13.4;1.08494;19.4
10:00;14.1668;2.73667;71.9343;73.7264;28.4016;9.5;1.2907;16.2
11:00;12.1258;2.74143;80.2915;73.5137;19.9235;7.8;1.59414;14.5
12:00;9.0724;2.67738;95.693;74.8811;22.8162;12.8;0.651612;10.2
13:00;7.50587;2.56909;114.343;79.3664;15.7045;11.6;0.279244;8
14:00;7.178;2.9739;124.937;85.6783;24.0581;10.1;0.0343469;7.2
15:00;7.69862;2.50052;130.306;93.5646;31.2484;16.7;0.196559;8
16:00;7.09888;2.77163;128.637;101.531;27.9859;9.2;0;7.1
17:00;5.46055;2.67213;126.839;109.123;19.3548;13.8;0;5.5
18:00;6.22894;3.01939;119.315;115.045;18.4564;14.2;0;6.2
19:00;9.61548;2.7785;111.096;118.896;23.6092;15.5;0;9.6
20:00;12.2304;2.57669;103.726;119.9;22.2501;15.6;0.0814558;12.4
21:00;13.5568;2.62113;95.9008;117.595;25.7665;17;0.274741;14.1
22:00;11.8989;2.2716;87.6914;112.939;21.8676;14.4;0.924566;13.3
23:00;8.98897;2.59229;85.3998;107.326;17.2179;13.4;0.341247;9.5
