CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;34;12;5;120;112;62;128
01:00;28;3;5;54;50;9;41
02:00;26;3;5;50;47;8;38
03:00;26;3;6;38;34;5;34
04:00;26;3;8;30;26;3;31
05:00;27;4;8;29;24;2;30
06:00;31;3;6;32;28;14;53
07:00;33;4;8;28;21;17;58
08:00;36;3;9;23;16;21;67
09:00;38;4;10;24;19;23;73
10:00;39;3;9;25;22;29;82
11:00;35;4;10;32;29;22;68
12:00;32;6;15;40;29;19;61
13:00;35;8;16;40;32;20;66
14:00;37;7;16;41;28;20;68
15:00;42;6;11;50;41;25;81
16:00;52;7;5;60;47;46;122
17:00;62;9;3;80;60;116;239
18:00;65;10;4;98;82;126;258
19:00;57;12;6;118;112;114;231
20:00;51;11;4;109;100;108;216
21:00;49;11;5;106;100;97;197
22:00;45;11;4;116;101;87;178
23:00;39;10;5;116;111;81;162
