CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;35;2;23;27;24;5;42
01:00;30;2;26;22;20;1;33
02:00;;2;13;15;12;;
03:00;;2;22;9;;;
04:00;;3;16;9;;;
05:00;;2;12;13;7;;
06:00;;3;8;11;5;;
07:00;;5;9;9;5;;
08:00;;4;11;8;6;;
09:00;;2;19;5;4;;
10:00;;2;23;12;3;;
11:00;;2;21;17;3;;
12:00;;3;23;15;6;;
13:00;70;2;27;15;;11;88
14:00;68;2;24;17;10;12;87
15:00;63;3;23;20;13;15;86
16:00;60;2;19;19;16;13;80
17:00;57;2;21;22;10;16;81
18:00;60;2;17;21;8;22;94
19:00;62;2;11;25;8;25;102
20:00;58;3;15;21;8;20;90
21:00;50;2;21;23;;10;66
22:00;42;3;21;24;;7;54
23:00;38;3;22;27;22;4;45
