CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;3;30;6;24;8;35
01:00;24;3;27;33;16;7;33
02:00;10;1;40;11;3;3;13
03:00;9;1;39;10;4;2;12
04:00;10;1;34;9;5;3;14
05:00;13;1;32;15;5;3;17
06:00;20;1;23;15;4;8;31
07:00;24;2;18;14;4;11;41
08:00;29;1;16;13;3;14;49
09:00;33;1;21;16;4;15;55
10:00;31;1;22;17;5;15;53
11:00;27;1;31;18;3;11;44
12:00;24;1;38;21;3;9;37
13:00;23;1;40;21;6;8;35
14:00;25;1;39;27;9;8;37
15:00;26;1;36;27;17;9;40
16:00;27;1;34;25;16;11;43
17:00;29;1;31;26;16;13;49
18:00;38;1;23;;;19;67
19:00;;;;;;;
20:00;;;;;;;
21:00;;;;;;;
22:00;33;;18;;;12;51
23:00;29;;17;;28;13;48
