CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;20;3;49;3;3;2;24
01:00;20;2;39;7;5;3;25
02:00;;;2;12;4;;
03:00;23;3;;10;5;30;69
04:00;18;1;6;12;7;12;37
05:00;17;3;5;13;9;6;27
06:00;22;3;2;13;11;25;60
07:00;22;3;4;13;13;26;62
08:00;27;3;7;12;8;36;81
09:00;18;3;26;10;5;8;31
10:00;9;3;38;13;5;4;15
11:00;10;2;44;13;5;4;17
12:00;6;2;69;11;3;2;9
13:00;7;1;74;9;3;2;11
14:00;9;3;79;10;4;2;12
15:00;11;3;74;12;5;3;15
16:00;8;5;80;16;3;1;10
17:00;15;2;79;10;3;2;18
18:00;15;1;82;9;3;3;19
19:00;13;1;89;11;3;1;15
20:00;15;2;83;10;3;1;18
21:00;26;1;57;14;12;3;31
22:00;16;2;67;8;;2;19
23:00;14;2;64;4;;2;17
