CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;6;47;55;37;2;27
01:00;28;6;45;53;41;0;28
02:00;53;8;6;81;56;26;93
03:00;50;6;3;72;50;23;86
04:00;42;6;5;;41;17;68
05:00;46;4;5;51;31;17;73
06:00;53;7;3;80;38;48;126
07:00;62;6;3;76;35;69;168
08:00;76;8;3;86;44;124;266
09:00;61;11;23;77;36;38;119
10:00;30;10;57;55;32;7;40
11:00;26;12;74;42;32;5;33
12:00;19;11;95;45;30;2;22
13:00;19;9;103;40;19;3;22
14:00;19;7;108;37;24;2;23
15:00;24;13;107;39;21;3;28
16:00;31;6;100;47;24;3;35
17:00;36;7;83;39;22;3;41
18:00;50;4;65;47;24;4;56
19:00;28;5;80;34;17;2;31
20:00;81;10;22;47;32;26;121
21:00;69;5;22;46;33;13;88
22:00;83;4;3;52;35;29;127
23:00;52;5;29;51;28;10;67
