CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;2;13;16;6;5;38
01:00;32;2;11;17;7;4;37
02:00;32;2;2;32;10;19;61
03:00;28;2;4;26;9;10;42
04:00;23;2;7;18;6;6;31
05:00;22;2;3;27;7;9;36
06:00;24;3;1;29;9;35;77
07:00;19;2;3;21;12;27;60
08:00;21;2;5;22;9;34;73
09:00;17;2;20;21;4;12;34
10:00;10;2;46;22;8;3;14
11:00;9;2;61;22;11;2;13
12:00;11;2;68;17;10;2;14
13:00;7;2;73;11;9;1;9
14:00;5;2;80;8;8;0;5
15:00;6;2;81;6;6;2;9
16:00;9;2;79;6;6;1;10
17:00;13;2;70;11;10;1;15
18:00;11;2;67;13;7;1;12
19:00;13;2;65;8;4;1;14
20:00;24;2;55;4;3;2;27
21:00;31;2;46;6;6;2;34
22:00;47;2;20;20;12;5;55
23:00;39;2;14;22;10;6;48
