CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;69.4717;2.79342;9.09142;56.7319;39.0595;35.82;42.4303;133.9
01:00;53.9801;2.89758;4.22813;43.2699;33.4052;33.12;59.59;144.6
02:00;41.0535;2.53585;3.94364;34.1848;21.4405;16.8504;37.16;97.6
03:00;33.8202;3.16699;4.13055;25.1322;30.5058;18.864;43.0299;99.2
04:00;26.3866;2.5872;3.6911;15.5858;24.2118;19.068;36.3082;81.6
05:00;27.0655;3.00287;4.02232;8.33354;24.9861;16.992;54.9446;110.5
07:00;36.1435;3.33617;4.01478;4.99752;28.3392;10.944;93.8292;178.7
08:00;45.9795;3.53552;4.97388;4.76198;30.2927;22.32;87.0029;178.2
09:00;47.8872;3.08477;6.36357;4.421;53.3402;31.68;47.4044;119.9
10:00;26.3595;3.07131;22.6821;6.72774;41.6031;25.056;7.99367;38.6
11:00;25.6581;2.9806;62.4448;14.0404;34.7903;9.792;4.03618;31.8
12:00;23.5512;2.84091;90.4368;24.8287;42.4039;21.312;2.67972;27.7
13:00;20.0785;2.7245;119.173;39.2639;41.6087;28.656;1.4677;22.4
14:00;19.7544;2.63126;151.062;57.6439;46.2169;22.32;1.04753;21.3
15:00;18.1639;2.73636;164.202;77.6673;41.4967;17.856;0.971329;19.7
16:00;20.2916;2.69205;170.237;98.3252;32.5686;22.896;0.867759;21.7
17:00;15.0622;2.44613;156.211;117.056;42.8168;20.88;0.924566;16.5
18:00;58.9395;2.51809;127.838;130.201;27.3364;16.416;4.87305;66.3
19:00;70.0211;2.62553;66.2582;130.677;25.6628;17.136;14.8331;92.5
20:00;91.9882;2.68986;41.2978;124.535;21.0337;16.5336;22.5559;126.4
21:00;87.5261;2.66676;10.6059;110.964;21.1102;16.704;33.0217;137.7
22:00;68.6097;2.45969;8.34304;93.1241;37.0276;26.064;8.27632;81.2
23:00;72.3566;2.18482;23.4595;75.5313;38.1991;30.096;10.9418;89
00:00;70.6939;2.70424;10.1443;55.5197;36.5975;24.336;35.9902;125.4
01:00;46.1623;2.318;4.35734;36.538;36.5619;28.8888;5.40441;54.4
