CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9;1;63;6;34;1;10
01:00;7;1;65;10;9;0;8
02:00;19;2;41;35;30;1;20
03:00;15;1;45;51;31;1;16
04:00;12;4;45;24;;1;13
05:00;11;2;42;27;27;1;12
06:00;11;1;38;24;23;1;12
07:00;9;1;36;29;26;1;10
08:00;11;2;33;31;27;2;13
09:00;13;2;35;35;26;2;16
10:00;9;3;40;29;23;1;10
11:00;9;1;46;33;27;1;10
12:00;10;1;50;25;26;1;10
13:00;11;2;50;24;24;1;11
14:00;14;2;46;34;28;2;16
15:00;21;2;38;34;28;5;28
16:00;19;2;37;24;20;4;24
17:00;17;1;40;12;12;4;22
18:00;22;1;37;8;;4;27
19:00;17;1;46;7;;4;22
20:00;17;;48;7;6;4;21
21:00;16;2;54;7;5;3;19
22:00;14;2;55;5;;2;16
23:00;10;2;60;5;;2;13
