CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;34.8584;8.6877;6.76301;10.8953;54.6634;43.5386;14.857;57.5
01:00;45.5194;14.1972;4.7545;4.66673;98.0707;87.1728;25.4561;84.3
02:00;45.9411;11.3835;5.12589;4.73338;82.6805;70.629;32.9699;96.1
03:00;40.5509;9.66693;4.94767;4.6028;81.8867;65.7226;41.4746;103.7
04:00;36.8623;6.26832;3.38905;4.51156;69.6258;61.5721;45.7698;106.5
05:00;42.3163;5.63402;2.9182;4.32543;52.9713;45.1012;48.8115;116.5
06:00;42.5441;7.63559;5.78769;4.49071;67.8696;49.7926;30.962;89.6
07:00;41.1813;7.1804;6.31193;4.70263;44.5381;43.7323;43.9751;108.1
08:00;37.7227;6.84614;7.13156;5.04581;50.1092;35.914;22.5562;72.1
09:00;37.0567;9.35553;8.91051;5.56531;52.9465;34.0679;20.2991;68
10:00;31.2187;13.9667;17.6318;7.12855;47.7613;34.3194;16.0073;55.5
11:00;22.8027;12.2617;28.4684;10.0686;39.5093;36.1191;9.50387;37.2
12:00;21.8473;11.9293;30.5827;13.4678;35.8541;35.8483;9.77267;36.7
13:00;34.8685;55.7475;22.7282;15.9441;35.5952;33.9029;18.6295;63.2
14:00;39.3123;38.486;22.2782;18.0054;36.0331;28.0845;22.6628;73.8
15:00;42.8617;16.4337;22.5274;20.0323;29.927;25.304;17.4137;69.3
16:00;62.7609;12.9434;10.7141;20.4802;40.9833;29.406;51.9999;141.8
17:00;56.0593;10.6494;15.5909;21.3152;35.5691;29.1374;42.9152;121.3
18:00;38.0122;11.2974;20.9848;21.7343;38.3145;27.6011;12.1548;56.5
19:00;42.6451;10.1634;10.6409;19.5059;35.1879;26.9017;24.2144;79.4
20:00;40.6686;11.4287;9.27355;16.8423;45.3901;41.0883;20.6208;72
21:00;43.0423;9.62564;5.56979;14.6975;48.4394;41.1655;28.0349;85.6
22:00;39.2427;9.17465;7.86079;12.8953;45.3894;35.1506;19.7266;69.1
23:00;31.6824;8.41792;10.4785;11.3892;44.421;37.0259;12.3779;50.5
