CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;39.9863;9.3583;7.23561;16.8156;183.88;144.9;144.681;259.9
01:00;28.227;8.07308;6.03558;12.9299;175.992;141.2;146.958;251.6
02:00;23.4363;6.21305;5.29367;9.92582;193.081;141.2;114.545;197.4
02:00;21.8563;5.90505;4.51305;9.04453;153.189;130.7;113.359;194.3
03:00;16.798;4.626;3.69417;8.28388;123.432;96.3;43.2453;82.5
04:00;24.9399;4.73696;3.82475;6.26657;90.4506;76;26.0609;64.6
05:00;20.5567;4.20907;3.25418;4.96529;71.1009;63.7;18.3198;48.4
06:00;15.6455;4.20509;2.48811;4.54239;75.0903;61.2;31.4899;63.5
07:00;15.2498;3.96178;3.39126;4.06185;101.083;75.6;42.85;80.4
08:00;15.4723;5.13134;3.09243;3.69395;83.2751;67.2;55.1188;99.3
09:00;21.3841;7.7;4.19195;3.55624;76.1299;58.8;54.7641;104.7
10:00;27.5248;10.4483;13.5758;4.68908;77.424;62.4;29.4611;72.3
11:00;23.5537;11.3554;33.0318;8.35629;64.5146;44.5;12.4839;42.6
12:00;21.7001;9.04169;39.5273;12.8191;50.8992;39.6;10.5642;37.8
13:00;25.2071;7.79734;39.1499;17.3061;40.7263;33.2;9.04283;38.9
14:00;26.6092;5.97274;32.2786;21.0299;43.9032;26.7;10.684;42.9
15:00;30.412;7.20909;26.8849;23.9666;38.0996;26.6;13.7991;51.4
16:00;32.6522;6.89529;22.1888;26.3536;46.8994;33.3;14.6041;54.9
17:00;38.0238;8.36494;14.4132;27.6313;53.9888;40.8;16.768;63.5
18:00;35.3821;7.72151;16.6795;28.0193;55.6149;38.5;13.7963;56.4
19:00;31.0456;8.78268;17.9982;26.1401;65.5412;48.5;10.9352;47.6
20:00;32.1227;8.68396;15.0349;23.0785;65.619;47.7;12.8396;51.6
21:00;29.6833;8.93052;15.5315;20.1262;64.359;49.4;10.6816;46
22:00;24.7291;9.36662;18.4535;18.3981;53.8491;53.4;6.38568;34.4
23:00;20.9199;9.02667;21.3667;17.7083;51.3791;49;4.52211;27.7
00:00;19.9321;7.99976;20.7111;17.5236;44.4722;41.7;4.22422;26.3
