CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;19;2;27;15;3;4;25
01:00;11;3;35;8;3;1;13
02:00;12;3;28;5;3;1;13
03:00;16;3;21;4;3;1;17
04:00;17;2;14;5;3;2;20
05:00;17;2;14;4;3;3;21
06:00;21;2;11;4;3;8;33
07:00;29;3;5;6;3;23;63
08:00;36;3;2;8;3;42;99
09:00;33;2;4;7;5;35;85
10:00;32;3;5;7;3;32;80
11:00;33;3;7;9;4;28;76
12:00;20;3;27;16;4;10;35
13:00;23;5;25;14;5;8;35
14:00;22;2;24;14;6;9;35
15:00;27;2;23;14;3;10;41
16:00;27;2;27;11;5;10;43
17:00;48;2;11;17;9;29;92
18:00;52;4;6;32;18;39;111
19:00;32;3;20;28;21;15;54
20:00;39;8;10;31;23;17;64
21:00;32;3;17;27;17;11;49
22:00;21;2;28;14;8;6;30
23:00;22;2;25;14;4;6;31
