CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;6;3;79;27;4;0;7
01:00;5;1;80;21;5;0;6
02:00;22;9;24;53;44;2;26
03:00;17;8;23;45;34;1;20
04:00;14;7;24;36;25;1;17
05:00;15;8;21;36;26;2;19
06:00;20;7;15;42;23;5;27
07:00;25;5;9;36;29;9;39
08:00;25;5;9;38;35;17;51
09:00;27;5;10;42;29;21;59
10:00;22;8;16;37;23;15;45
11:00;20;13;19;33;16;12;39
12:00;13;15;24;24;11;8;26
13:00;9;8;24;21;9;7;19
14:00;11;5;29;21;9;6;19
15:00;14;5;36;32;10;6;23
16:00;13;5;41;37;14;6;23
17:00;16;5;44;30;14;6;26
18:00;22;6;40;22;14;8;35
19:00;19;5;52;27;16;5;28
20:00;19;7;68;39;13;3;24
21:00;24;7;64;57;15;3;29
22:00;16;6;65;72;16;2;19
23:00;9;;69;54;7;1;11
