CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;51.1455;2.49716;19.5363;9.79686;37.2113;25.8;11.8475;69
00:00;34.5382;1.96186;34.7494;13.6198;22.5209;16.5;4.66551;41.6
01:00;18.4242;1.06714;47.7796;19.1108;15.2561;9.2;1.72121;21
02:00;16.3125;1.77366;51.5567;24.8567;9.50355;4.4;1.29688;18.3
03:00;12.0541;1.91394;56.4333;30.9865;6.49679;3.3;0.441646;12.7
04:00;10.3503;2.01199;54.8893;37.0919;7.87746;3.8;0.138689;10.6
05:00;28.3135;2.07923;34.155;39.4013;3.43562;3.352;2.10085;31.5
06:00;34.647;1.49679;25.7434;40.6054;5.57038;4.6;3.03644;39.2
07:00;45.9921;2.09921;18.4746;40.4727;10.9284;7.4;8.32823;58.6
08:00;42.2839;1.82533;21.1243;38.7695;11.2766;10.6;10.0144;57.5
09:00;36.7858;2.78847;22.3903;35.5959;14.8564;12.7;13.0228;56.6
10:00;31.2166;2.38044;26.1223;32.4166;22.7751;15.4;10.7602;47.6
11:00;31.1045;2.6437;29.8995;29.0998;14.4487;10.7;9.60952;45.7
12:00;37.9166;4.27952;25.7632;25.4591;21.5526;13.4;14.116;59.3
13:00;44.9936;5.06383;17.8918;23.4262;19.6187;18.6;16.6807;70.4
14:00;47.8032;5.56992;15.3088;22.1218;34.1732;28.8;26.0557;87.5
15:00;46.9497;5.14095;15.1849;21.7106;40.1712;32.6;19.1595;76.1
16:00;58.9942;6.38813;5.61383;19.7718;48.1719;45.2;42.3194;123.3
17:00;61.0502;6.88991;5.20834;17.6241;63.656;56.9;44.8279;129.2
18:00;64.5741;8.91588;6.42947;15.1625;102.548;83.8;100.35;217.1
19:00;61.8373;10.5601;7.81691;12.4022;130.784;120.9;119.034;242.7
20:00;55.5356;13.4231;8.14476;10.1999;166.643;149.8;108.578;220.6
21:00;52.8764;13.1418;8.03254;8.96744;162.167;149.4;137.058;261.3
22:00;45.0977;10.4726;6.3029;7.84171;130.308;113.8;86.5193;176.6
23:00;43.3185;10.7327;5.20775;6.59456;112.611;95.1;53.3661;124.5
00:00;38.6266;10.6335;5.0442;6.52336;121.187;102.4;45.2058;107.3
