CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;7;34;28;26;2;19
01:00;9;5;59;11;6;0;9
02:00;11;5;48;19;14;0;11
03:00;8;4;53;14;7;0;8
04:00;7;3;52;14;9;0;7
05:00;7;3;52;12;7;0;7
06:00;9;4;52;11;8;0;9
07:00;14;6;45;10;10;1;16
08:00;13;5;48;11;10;1;15
09:00;17;7;46;9;7;2;20
10:00;16;5;40;17;8;3;21
11:00;13;3;33;12;11;4;19
12:00;12;3;30;14;13;5;20
13:00;13;3;31;11;10;4;19
14:00;14;3;31;15;11;5;21
15:00;17;5;26;17;16;4;23
16:00;20;5;22;19;19;8;31
17:00;21;4;23;15;13;7;32
18:00;18;5;26;30;24;5;26
19:00;18;4;29;21;20;5;26
20:00;14;4;37;19;18;3;19
21:00;20;4;30;24;23;5;27
22:00;20;5;31;29;25;5;27
23:00;17;5;35;23;20;3;21
