CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;41;2;3;25;24;82;166
01:00;34;3;8;26;14;46;104
02:00;14;2;56;25;18;1;15
03:00;12;2;57;24;13;1;14
04:00;8;2;56;26;17;0;8
05:00;10;3;47;23;20;0;10
06:00;18;2;24;24;21;7;29
07:00;13;2;35;26;22;1;14
08:00;12;2;38;26;22;2;15
09:00;9;2;45;21;;1;11
10:00;8;2;62;24;;0;8
11:00;6;1;73;15;10;0;6
12:00;4;3;81;7;4;1;5
13:00;3;2;81;16;10;0;4
14:00;2;1;83;12;7;0;2
15:00;4;1;96;6;5;1;5
16:00;4;4;111;8;7;0;4
17:00;5;7;97;11;9;0;5
18:00;4;7;90;12;10;1;6
19:00;3;1;86;12;9;0;3
20:00;;;89;18;9;;
21:00;26;1;;20;16;0;26
22:00;49;3;22;30;;45;117
23:00;53;3;3;34;;108;217
