CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;53;12;149;123;46;110
01:00;36;27;7;141;120;15;59
02:00;34;31;9;157;123;24;71
03:00;32;34;10;168;138;46;102
04:00;34;37;8;157;124;32;82
05:00;33;37;7;151;117;20;63
06:00;32;38;7;153;115;43;99
07:00;38;43;9;183;147;114;212
08:00;40;55;13;236;188;196;339
09:00;51;71;13;273;219;247;428
10:00;47;77;10;236;191;149;274
11:00;40;79;6;183;146;57;126
12:00;35;77;5;137;116;46;105
13:00;35;73;6;131;102;41;98
14:00;37;68;5;127;92;44;104
15:00;37;64;5;117;87;48;109
16:00;39;56;5;110;82;47;111
17:00;40;49;5;104;80;51;117
18:00;40;47;5;99;78;51;118
19:00;38;41;6;76;59;32;86
20:00;38;33;7;59;50;25;76
21:00;41;31;6;71;57;38;98
22:00;44;39;9;112;83;56;130
23:00;43;23;11;139;116;60;134
