CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;6;10;30;22;5;29
01:00;21;7;7;33;26;4;27
02:00;34;2;14;19;9;3;38
03:00;13;1;28;17;10;0;13
04:00;8;1;33;14;8;0;8
05:00;8;1;36;13;7;0;8
06:00;13;1;31;12;7;1;15
07:00;21;1;23;15;7;3;25
08:00;23;1;20;14;9;6;31
09:00;22;2;22;14;9;8;34
10:00;22;1;23;12;10;8;34
11:00;24;1;19;15;9;10;39
12:00;23;1;25;9;5;6;32
13:00;21;5;38;5;4;5;28
14:00;25;2;44;5;3;5;33
15:00;21;1;58;5;3;4;27
16:00;24;2;53;6;4;5;32
17:00;17;4;21;16;10;11;33
18:00;18;5;15;24;17;11;34
19:00;20;5;16;28;18;11;36
20:00;22;6;15;26;19;9;35
21:00;23;6;14;28;18;8;35
22:00;21;6;14;31;23;6;30
23:00;23;6;12;31;25;6;31
