CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21.3738;4.90962;11.6967;7.49198;36.2558;21.8;7.00277;32
01:00;40.8407;5.94508;4.40526;17.7208;48.4613;39.5;8.9031;54.3
02:00;37.9587;4.18134;1.6216;13.0463;47.5848;41.6;29.9739;83.6
03:00;31.1642;3.93441;1.25805;9.14398;45.5874;44.8;34.1931;83.2
04:00;25.6333;4.53106;1.22865;8.53879;51.0835;41.4;76.0078;141.1
05:00;27.6703;4.28286;1.23177;5.8542;49.2881;38.5;111.392;197
06:00;31.9797;5.26383;1.37025;3.37166;65.9529;43.4;163.158;280.1
07:00;51.5564;8.09768;1.65767;2.29672;80.2137;56.1;336.375;562.9
08:00;74.8658;9.3555;1.69257;1.80823;80.6043;62.4;384.166;658.9
09:00;91.3216;11.5567;2.31428;1.54685;95.8922;73.6;461.464;792.8
10:00;74.7022;11.2462;2.10408;1.60716;94.0791;67.8;306.716;540.9
11:00;54.8796;8.69239;1.97307;1.69654;90.0978;63.5;149.855;282.7
12:00;50.3845;7.65884;2.22475;1.82106;53.5091;46.4;96.1505;196.6
13:00;45.7651;7.76531;3.35699;2.08671;59.0523;43.9;46.9407;117.1
14:00;42.2141;5.47375;2.66759;2.24887;70.9413;52.2;36.0864;97.1
15:00;36.0891;3.97669;4.71645;2.63122;44.8186;31;23.9358;72.4
16:00;31.6175;4.06923;7.85556;3.4016;29.7454;12.2;22.9725;66.6
17:00;35.693;4.52913;4.27339;3.64649;28.9169;15.3;25.1913;74
18:00;40.8114;5.07387;2.78802;3.73198;38.2207;26.9;41.4555;103.9
19:00;40.5041;5.678;2.19253;3.75941;38.7855;37.6;40.6637;102.4
20:00;40.4621;6.34367;2.54543;3.79949;37.8524;36.1;38.9006;99.6
21:00;31.8979;6.33107;8.53296;4.44649;28.905;28.7;13.9319;53
22:00;26.6692;6.23598;14.8925;5.97461;32.4994;27.1;9.38201;41
23:00;21.9959;5.78869;13.0143;7.01184;33.4979;29.5;6.68088;32.2
