CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;19;7;47;12;10;2;22
01:00;7;3;56;11;3;0;7
02:00;6;2;57;10;5;0;6
03:00;5;2;58;9;3;0;5
04:00;5;2;59;6;3;0;5
05:00;7;2;58;4;3;0;7
06:00;10;2;56;5;3;2;13
07:00;19;3;43;7;3;4;25
08:00;15;2;47;7;3;4;21
09:00;21;2;40;;;6;29
10:00;17;2;47;;;5;25
11:00;18;5;50;;;6;27
12:00;19;3;51;;;7;30
13:00;16;2;64;10;3;5;23
14:00;18;2;62;14;4;5;26
15:00;21;3;57;9;4;5;29
16:00;19;3;54;7;4;5;27
17:00;18;3;51;14;6;5;25
18:00;16;3;48;22;9;4;22
19:00;14;3;46;21;11;3;18
20:00;15;4;46;15;8;2;18
21:00;17;4;42;14;12;3;21
22:00;13;2;52;14;5;2;16
23:00;15;5;49;17;11;2;18
