CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;59;1;2;55;33;61;152
01:00;45;1;2;54;31;56;130
02:00;12;2;73;37;14;1;15
03:00;9;2;68;27;15;1;11
04:00;9;2;71;25;10;1;10
05:00;12;2;65;22;7;1;14
06:00;15;2;60;20;8;1;17
07:00;18;;53;23;13;3;22
08:00;19;3;52;27;15;3;23
09:00;16;3;60;24;15;3;21
10:00;13;3;73;29;15;2;16
11:00;12;3;90;35;19;1;15
12:00;11;3;104;41;20;1;13
13:00;11;2;115;47;19;1;13
14:00;10;1;120;46;19;1;11
15:00;10;1;114;45;19;0;11
16:00;10;2;120;40;17;1;12
17:00;9;2;105;30;16;1;10
18:00;9;1;99;28;15;0;10
19:00;10;2;92;25;14;0;11
20:00;11;3;83;33;18;1;13
21:00;19;4;64;34;24;4;25
22:00;34;2;46;39;23;5;42
23:00;50;2;;49;27;18;79
