CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;60;55;8;9.75;210;200;48;132
01:00;23;12;30;19.875;85;75;0;23
02:00;26;11;25;20.25;85;77;1;27
03:00;29;11;19;21.25;86;80;1;30
04:00;24;10;20;22.5;81;69;1;25
05:00;24;10;22;24;76;67;0;24
06:00;30;10;13;23.75;74;65;2;32
07:00;33;9;10;21.75;81;69;4;40
08:00;40;9;8;18.375;75;69;10;56
09:00;41;11;11;16;68;64;17;66
10:00;;;17;15;67;56;;
11:00;35;10;;14.4286;73;58;14;56
12:00;37;10;25;15.1429;71;61;14;57
13:00;37;10;28;16;74;57;12;55
14:00;46;12;24;17.5714;93;64;15;68
15:00;49;12;23;19.4286;91;66;8;61
16:00;58;12;14;20.2857;93;63;8;70
17:00;64;13;7;19.7143;90;62;7;75
18:00;70;21;8;18.4286;138;109;48;142
19:00;102;25;10;17.375;186;144;266;506
20:00;103;49;14;16;262;223;284;534
21:00;90;62;14;14.25;272;241;223;428
22:00;77;58;10;12.5;243;221;149;303
23:00;66;52;7;10.5;204;198;79;186
