CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;4;74;39;38;0;23
01:00;20;2;74;34;33;0;21
02:00;12;7;88;50;40;0;13
03:00;13;6;83;45;35;0;15
04:00;16;7;80;42;31;0;17
05:00;13;6;81;38;30;0;15
06:00;17;7;80;36;28;1;19
07:00;16;5;81;36;25;1;18
08:00;21;5;77;31;21;1;24
09:00;23;6;76;31;19;2;26
10:00;24;7;74;28;20;1;27
11:00;18;6;80;20;19;1;20
12:00;16;4;84;18;15;2;19
13:00;;5;82;22;21;;
14:00;;;;28;25;;
15:00;;;;35;21;;
16:00;31;6;74;38;25;2;33
17:00;31;5;72;38;30;1;32
18:00;31;5;;41;31;1;32
19:00;25;4;78;39;33;0;24
20:00;32;6;69;48;35;0;32
21:00;31;6;70;52;36;0;31
22:00;27;7;72;54;37;1;27
23:00;24;6;74;41;37;0;24
