CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;49;19;10;170;120;249;429
01:00;30;18;13;61;48;5;38
02:00;33;25;10;65;49;6;42
03:00;33;30;9;68;50;6;42
04:00;33;32;9;64;45;8;44
05:00;33;26;7;62;44;22;66
06:00;33;33;7;59;48;13;53
07:00;35;37;8;62;50;56;120
08:00;51;26;8;79;55;215;379
09:00;34;25;8;72;50;54;117
10:00;38;26;10;63;45;75;153
11:00;27;15;21;45;32;22;60
12:00;21;7;39;29;22;10;36
13:00;19;5;45;21;15;9;33
14:00;17;5;48;26;16;4;23
15:00;28;8;32;40;32;5;36
16:00;38;10;16;56;46;8;49
17:00;42;11;8;68;47;14;63
18:00;44;13;8;84;60;26;84
19:00;43;19;10;94;69;34;96
20:00;41;17;9;94;72;27;82
21:00;45;18;10;109;82;70;151
22:00;50;23;16;144;108;133;252
23:00;44;22;14;157;118;120;227
