CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;3;50;23;19;1;16
01:00;9;3;48;17;10;0;9
02:00;4;3;63;23;21;0;4
03:00;4;3;62;20;18;0;4
04:00;4;3;55;24;19;0;4
05:00;8;3;45;26;14;0;8
06:00;15;3;33;29;20;0;15
07:00;46;5;3;56;30;148;271
08:00;59;8;2;74;44;254;446
09:00;56;6;3;70;41;156;293
10:00;51;5;4;80;40;104;209
11:00;39;4;13;54;30;49;112
12:00;7;3;58;24;17;1;8
13:00;8;3;60;22;18;1;9
14:00;10;3;66;22;15;1;11
15:00;11;3;68;24;12;2;13
16:00;11;3;66;24;16;0;11
17:00;15;3;55;23;16;1;16
18:00;26;3;40;23;21;1;28
19:00;50;4;16;43;23;47;122
20:00;67;5;1;58;37;99;217
21:00;71;5;3;49;43;100;223
22:00;57;5;10;40;36;61;149
23:00;46;4;14;35;21;34;98
