CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;74.6261;3.17864;4.59662;59.8008;32.5572;16.3;52.7949;154.9
01:00;66.5612;2.84432;4.66977;49.0814;33.3949;17.3;41.8747;130.3
02:00;26.3989;2.54173;18.0339;25.0209;20.8956;18.3;2.06211;29.6
03:00;34.6296;2.54695;7.41814;16.6402;27.3552;14.6;13.4254;55
04:00;31.2728;2.71884;4.08015;10.0199;30.2582;19;19.9479;61.5
05:00;29.8056;2.74789;3.83622;8.67868;26.6231;20.1;25.3467;68.3
06:00;30.5873;2.84825;4.68647;8.57037;22.8178;20;35.9566;85.3
07:00;38.8594;3.25671;6.37819;8.7729;30.6381;19.3;59.8245;129.8
08:00;40.6486;3.20845;19.4384;10.0529;29.3489;14.5;35.2898;94.3
09:00;32.7405;4.15304;49.9854;14.2321;22.0997;18.7;10.4516;48.7
10:00;;;78.2459;21.7586;17.4369;9.5;;
11:00;19.6439;6.08425;84.9014;31.444;16.5516;7.1;3.73759;25.2
12:00;13.0674;3.03084;97.5207;43.1241;15.2424;4.3;1.71676;15.7
13:00;15.296;3.90427;102.642;55.4748;21.9958;4;2.31689;18.8
14:00;13.4117;3.11115;106.065;68.1471;17.6908;5.4;1.81582;16.1
15:00;18.7819;2.72228;96.6203;79.4274;14.5091;4.2;2.60906;22.8
16:00;25.9849;2.83201;92.076;88.5071;23.0466;7.8;5.37081;34.2
17:00;26.5349;2.52312;90.4248;93.562;17.8482;6.5;3.27759;31.5
18:00;32.6554;2.66683;90.4156;95.0832;15.6057;7.8;4.81728;40
19:00;33.8612;2.82382;93.5571;96.1652;11.4281;4.9;3.29594;38.9
20:00;43.1004;5.8542;82.0057;94.2258;17.1811;4.2;1.77079;45.8
21:00;41.8596;3.12888;71.3632;90.316;21.6504;8.9;0.64988;42.8
22:00;61.191;2.84271;40.6947;82.1447;22.5115;14.4;22.6463;95.6
23:00;95.0692;3.9555;5.3485;70.7357;36.5455;21.5;109.741;261.8
