CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;47;6;17;131;97;127;240
01:00;32;35;20;230;178;190;322
02:00;27;37;18;208;166;128;224
03:00;26;38;18;163;133;76;142
04:00;23;36;15;123;95;54;105
05:00;27;33;12;76;64;32;75
06:00;25;27;15;59;43;57;112
07:00;31;23;11;61;41;108;194
08:00;40;19;8;74;52;268;446
09:00;37;16;11;65;43;114;211
10:00;30;13;12;59;39;42;93
11:00;36;10;18;57;43;58;125
12:00;41;9;19;62;45;52;119
13:00;42;;20;68;40;50;118
14:00;42;9;22;64;46;41;104
15:00;42;7;22;54;39;22;76
16:00;40;4;33;70;38;25;79
17:00;61;5;9;88;54;89;198
18:00;56;6;12;96;68;82;181
19:00;44;6;27;65;44;26;84
20:00;42;5;26;60;39;40;104
21:00;39;4;38;74;58;36;94
22:00;58;2;26;95;56;108;223
23:00;55;6;23;140;87;156;293
