CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;7;4;66;59.25;8;4;0;7
01:00;5;2;78;52.125;5;3;0;5
02:00;5;3;77;56.5;5;3;0;5
03:00;5;2;75;61.25;7;3;0;5
04:00;5;3;72;64.875;6;3;0;5
05:00;5;3;70;68.125;5;3;0;5
06:00;7;3;69;70.75;8;6;0;7
07:00;17;4;54;70.875;11;4;1;18
08:00;30;9;40;66.875;22;12;3;35
09:00;25;7;42;62.375;20;10;3;30
10:00;18;5;53;59.375;24;13;4;23
11:00;12;5;61;57.625;18;10;3;17
12:00;11;5;63;56.5;15;7;3;15
13:00;15;5;59;55.125;22;8;4;20
14:00;17;4;59;53.875;25;5;4;23
15:00;15;4;61;54.75;24;14;3;19
16:00;17;5;57;56.875;18;9;4;23
17:00;17;5;56;58.625;21;11;4;23
18:00;16;5;56;59;22;12;2;19
19:00;15;5;59;58.75;20;14;3;19
20:00;15;4;58;58.125;20;10;3;19
21:00;14;5;58;58;16;10;3;18
22:00;12;5;59;58;16;11;2;14
23:00;10;5;62;58.125;15;12;1;12
