CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;39;43;6;153;130;45;107
01:00;47;16;7;123;119;205;358
02:00;32;17;5;109;88;109;197
03:00;32;26;4;113;85;46;101
04:00;30;22;2;86;70;17;56
05:00;31;23;2;82;62;21;63
06:00;31;19;2;70;49;26;69
07:00;35;16;2;69;48;38;92
08:00;36;15;2;76;54;59;125
09:00;39;15;2;69;53;69;144
10:00;36;16;4;57;45;38;93
11:00;29;16;6;56;43;21;60
12:00;29;18;7;58;45;22;61
13:00;32;18;9;56;46;25;70
14:00;33;15;13;54;40;16;57
15:00;34;17;14;47;35;14;55
16:00;46;15;12;41;28;21;77
17:00;42;18;12;52;38;17;67
18:00;52;24;4;72;55;40;112
19:00;52;32;5;87;70;46;122
20:00;54;37;6;103;;61;146
21:00;49;35;6;108;85;57;135
22:00;49;34;7;126;105;77;165
23:00;42;46;8;147;125;49;116
