CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;74;5;3;104;65;129;271
01:00;57;4;3;20;14;107;222
02:00;14;4;62;17;13;1;15
03:00;19;2;54;16;12;0;19
04:00;46;3;22;22;16;3;49
05:00;45;3;21;27;19;5;53
06:00;51;3;13;31;23;15;74
07:00;44;4;21;30;20;11;60
08:00;41;5;25;31;22;18;69
09:00;33;6;34;30;21;13;52
10:00;25;5;49;21;15;7;34
11:00;22;6;58;26;17;5;29
12:00;26;10;56;28;15;6;35
13:00;26;10;56;28;14;5;33
14:00;30;7;55;32;15;6;38
15:00;26;4;62;22;15;5;33
16:00;28;4;61;25;14;5;35
17:00;33;5;56;28;13;7;44
18:00;32;6;61;26;12;6;42
19:00;39;25;57;30;18;5;46
20:00;46;9;49;35;18;6;55
21:00;87;7;11;62;31;50;164
22:00;87;5;4;90;50;87;220
23:00;88;;4;111;67;174;353
