CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;7;55;14;10;2;14
01:00;32;34;11;80;62;29;77
02:00;31;28;10;65;53;21;63
03:00;27;23;10;57;48;13;47
04:00;19;16;16;32;27;4;24
05:00;13;8;20;20;18;3;18
06:00;15;8;26;15;;6;23
07:00;19;6;36;12;;8;32
08:00;22;6;31;11;6;12;40
09:00;24;5;25;12;7;12;42
10:00;22;6;27;14;8;12;40
11:00;;;33;11;9;;
12:00;16;6;;11;10;7;27
13:00;18;6;40;20;10;8;30
14:00;19;6;44;20;9;8;30
15:00;20;5;44;21;7;8;32
16:00;26;6;40;21;7;11;42
17:00;26;6;42;21;8;11;43
18:00;25;6;44;22;10;11;43
19:00;27;6;40;25;10;11;44
20:00;21;6;47;22;10;7;32
21:00;18;5;51;21;10;6;27
22:00;15;6;53;21;10;5;22
23:00;15;8;52;16;10;4;20
