CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;10;23;85;66;3;30
01:00;30;3;4;126;79;3;36
02:00;26;3;6;137;76;3;31
03:00;24;2;5;131;74;3;28
04:00;28;2;3;130;75;5;35
05:00;30;3;1;110;73;10;46
06:00;31;3;1;98;74;21;64
07:00;33;3;1;97;71;44;102
08:00;;;2;98;74;;
09:00;30;3;;95;74;36;85
10:00;24;4;7;77;60;17;50
11:00;22;7;10;74;56;15;47
12:00;33;14;7;73;59;25;71
13:00;35;16;9;71;63;22;69
14:00;32;16;14;73;65;15;55
15:00;37;13;13;75;65;17;64
16:00;32;10;16;84;71;10;48
17:00;36;8;13;100;83;11;54
18:00;35;8;13;92;75;10;51
19:00;38;12;14;85;63;9;51
20:00;33;16;19;68;55;6;42
21:00;41;20;13;73;56;10;56
22:00;31;11;15;94;74;7;41
23:00;28;2;17;92;76;4;35
