CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;8;43;20;13;3;18
01:00;14;7;50;13;4;1;16
02:00;6;3;60;11;4;0;8
03:00;6;2;59;9;4;0;7
04:00;8;1;57;8;4;1;9
05:00;9;1;58;12;4;1;10
06:00;13;1;54;13;4;4;19
07:00;21;1;46;18;7;8;33
08:00;29;2;39;14;10;8;41
09:00;29;3;40;27;9;10;44
10:00;20;2;48;19;9;7;31
11:00;20;3;46;21;9;7;32
12:00;20;4;47;22;13;7;31
13:00;20;3;47;13;;6;29
14:00;22;7;44;13;12;7;33
15:00;24;2;42;18;9;7;35
16:00;37;4;29;17;9;12;55
17:00;38;6;29;17;11;16;61
18:00;31;6;33;15;13;11;49
19:00;30;7;32;17;13;12;48
20:00;28;8;30;29;18;10;43
21:00;30;8;28;27;19;11;46
22:00;23;10;31;33;20;5;31
23:00;20;10;36;35;20;5;28
