CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;3;2;53;43;100;167
01:00;10;2;1;47;36;105;169
02:00;19;2;14;32;11;29;64
03:00;9;6;38;24;5;0;9
04:00;8;5;35;21;10;0;8
05:00;9;3;32;19;13;0;9
06:00;8;2;27;18;13;0;8
07:00;10;2;24;19;14;0;11
08:00;9;2;28;16;15;0;9
09:00;8;1;30;18;14;1;10
10:00;7;1;33;17;14;1;9
11:00;5;1;39;15;8;0;5
12:00;5;1;44;12;6;0;6
13:00;4;1;48;16;8;0;5
14:00;4;1;52;15;8;0;4
15:00;3;1;58;12;5;0;3
16:00;;;67;10;5;;
17:00;3;1;;10;6;0;3
18:00;2;1;72;13;12;1;3
19:00;3;1;74;13;8;0;3
20:00;11;2;62;16;;0;11
21:00;20;2;45;26;23;0;20
22:00;23;3;28;33;30;43;89
23:00;19;3;2;44;38;123;207
