CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;43;37;6;165;136;92;183
01:00;26;24;7;65;61;9;39
02:00;21;20;10;66;59;4;27
03:00;24;22;8;65;59;4;30
04:00;21;20;12;63;53;3;25
05:00;21;18;15;54;45;3;25
06:00;20;15;18;48;41;7;32
07:00;39;17;3;53;42;44;106
08:00;66;19;3;59;44;194;362
09:00;66;20;3;57;44;187;352
10:00;54;15;4;48;36;113;226
11:00;37;9;21;31;20;27;79
12:00;20;4;42;22;15;8;33
13:00;20;8;45;14;14;8;32
14:00;25;5;44;22;19;11;42
15:00;50;4;21;29;22;30;95
16:00;;;4;55;37;;
17:00;95;23;;110;74;240;462
18:00;86;26;9;130;103;253;472
19:00;111;23;11;167;129;484;850
20:00;106;23;10;172;138;419;746
21:00;75;37;6;169;138;191;366
22:00;59;39;8;170;141;121;242
23:00;49;32;6;164;138;137;258
