CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;75;39;4;339;297;292;522
01:00;13;5;;26;15;1;16
02:00;11;5;22;22;17;0;12
03:00;10;5;22;22;17;1;12
04:00;12;4;19;25;18;1;14
05:00;15;4;15;27;19;1;18
06:00;21;4;10;23;18;3;26
07:00;27;6;5;28;23;7;39
08:00;37;8;2;34;28;42;100
09:00;50;13;3;70;53;145;272
10:00;36;20;5;64;52;62;131
11:00;28;27;8;61;48;42;92
12:00;30;26;9;59;50;36;84
13:00;34;24;10;65;52;38;92
14:00;47;21;9;78;67;55;132
15:00;56;28;5;98;84;65;156
16:00;63;38;4;116;96;63;160
17:00;79;24;4;171;139;169;337
18:00;109;19;4;233;194;366;668
19:00;125;;4;269;224;480;826
20:00;136;20;5;317;257;588;949
21:00;134;21;6;356;305;611;955
22:00;101;27;7;363;327;470;799
23:00;82;32;6;389;312;350;618
