CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;7.45645;5.23379;55.118;53.3043;25.0988;18.1898;0.628349;8.4
01:00;6.56372;;48.3943;43.65;45.6698;42.8664;0.653289;7.6
02:00;10.0491;;44.1361;41.622;45.4435;41.7851;0.590593;11
03:00;7.6419;2.99877;43.1053;40.2185;44.77;41.5148;0.591979;8.5
04:00;5.94996;3.46619;47.2588;41.7611;43.1389;33.2557;0.642551;6.9
05:00;8.30614;4.35997;45.8689;43.6469;38.4621;33.7798;0.617958;9.3
06:00;8.46981;5.12552;47.4633;45.2416;41.9823;31.2433;0.751664;9.6
07:00;9.99064;2.57337;48.7622;46.3896;29.2375;27.4999;0.672687;11
08:00;14.1349;2.35701;43.5935;46.0728;33.9003;26.3794;0.228963;14.5
09:00;12.5573;1.7063;49.0449;46.1541;23.6863;19.0491;0.167652;12.8
10:00;8.4002;1.34454;57.4316;47.8161;20.6556;13.1363;0.628696;9.4
11:00;8.40126;1.414;57.4272;49.6063;23.4547;15.6359;0.174926;8.7
12:00;8.66589;1.05328;58.5887;51.0225;24.796;14.7559;0.355395;9.2
13:00;10.0167;1.49627;58.1005;52.5515;26.2263;17.4383;0.06235;10.1
14:00;10.353;1.4899;57.5297;53.8098;29.45;13.268;0.314521;10.8
15:00;10.0576;3.32174;58.811;55.0659;25.7656;15.0274;0.150679;10.3
16:00;11.4456;7.40589;59.4416;57.0469;22.7432;13.838;0.408739;12.1
17:00;13.2002;6.12287;55.8046;57.8919;27.8824;14.0071;0.387263;13.8
18:00;17.6331;6.90125;47.6135;56.6646;26.4876;19.7807;0.141327;17.9
19:00;14.2768;5.75293;50.75;55.8299;30.5525;18.2231;0.412896;14.9
20:00;9.1383;5.41037;58.3272;55.7973;22.4102;17.4625;0.508152;9.9
21:00;8.58193;5.24847;57.6899;55.7459;23.8835;16.6752;0.565307;9.4
22:00;11.054;6.81604;52.4702;55.1135;31.6096;21.5857;0.553529;11.9
23:00;13.1891;7.93607;48.6608;53.8447;32.1702;19.6486;0.503303;14
