CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;45;1;7;56;36;80;166
01:00;35;1;7;47;33;40;96
02:00;22;1;5;;9;21;54
03:00;20;1;4;;12;23;55
04:00;21;1;3;;9;26;61
05:00;20;1;3;;13;27;61
06:00;22;1;3;;14;88;157
07:00;26;1;4;;20;122;212
08:00;32;1;6;;13;78;150
09:00;24;3;24;;9;17;50
10:00;17;6;38;30;7;8;29
11:00;22;12;41;22;19;9;36
12:00;17;7;58;14;8;5;25
13:00;14;4;71;16;7;3;18
14:00;13;3;81;14;9;2;17
15:00;17;3;89;16;9;3;21
16:00;12;3;101;8;8;1;14
17:00;18;3;96;15;9;3;23
18:00;26;6;86;14;10;3;31
19:00;48;16;67;13;13;7;58
20:00;67;5;49;;15;7;78
21:00;91;3;8;34;36;58;181
22:00;79;;6;51;34;142;296
23:00;58;1;7;63;38;103;214
