CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;15;3;61;65;52;0;16
01:00;13;4;64;50;46;0;13
02:00;11;4;64;51;45;0;12
03:00;11;3;65;50;41;0;12
04:00;10;4;71;48;41;0;10
05:00;11;4;70;48;39;0;11
06:00;17;4;62;48;39;1;17
07:00;20;4;60;47;35;1;22
08:00;30;4;48;47;45;3;34
09:00;43;7;32;67;46;9;57
10:00;28;9;45;60;48;5;37
11:00;24;8;49;61;51;3;29
12:00;21;8;53;60;48;4;27
13:00;15;8;58;55;48;2;18
14:00;15;8;61;59;44;2;18
15:00;17;10;64;61;43;2;20
16:00;16;7;66;62;46;1;18
17:00;17;5;69;56;47;1;18
18:00;19;3;66;59;48;0;20
19:00;20;5;66;52;42;0;20
20:00;20;5;65;62;52;0;21
21:00;31;;47;84;68;1;33
22:00;20;3;60;58;49;1;20
23:00;14;3;65;61;45;0;15
