CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;75.3079;21.7873;7.49013;41.5552;212.223;166.539;275.545;496.4
00:00;56.4664;21.965;6.40562;31.0333;187.234;169.054;153.024;290.3
01:00;42.9283;25.0174;6.02935;21.2617;184.074;165.904;87.7095;177
02:00;35.1482;19.0098;5.44415;13.1025;177.754;159.789;77.6784;153.8
03:00;30.6951;12.419;4.5996;8.11862;151.883;133.734;77.2187;148.7
04:00;33.5078;8.53112;4.24271;6.73937;148.309;124.83;129.843;231.9
05:00;38.0458;7.99051;3.53282;6.12605;131.164;109.013;185.76;321.9
06:00;45.6033;9.05343;3.67857;5.17787;140.096;109.398;290.875;490.1
07:00;65.939;14.0281;3.63756;4.6963;156.941;115.273;385.391;654.8
09:00;100.584;29.2949;4.69602;4.4826;195.729;152.381;185.04;384.469
10:00;90.9105;24.8283;6.32638;4.51973;238.888;181.608;79.9223;213.521
11:00;46.0496;10.0614;11.7932;5.31336;205.399;144.345;16.0468;70.6641
12:00;25.4838;5.80015;54.9373;11.6056;72.6324;42.9517;4.5706;32.512
13:00;15.5463;5.97598;86.1585;21.845;42.6618;25.203;2.3887;19.215
14:00;17.7457;5.88851;98.6195;33.7309;38.3158;19.7543;2.40151;21.4208
15:00;13.0982;4.87007;99.6131;45.7227;46.7605;20.9478;0.902689;14.4835
16:00;19.765;4.73739;102.991;58.1419;44.4388;21.5486;2.1147;23.0171
17:00;42.1848;5.12386;99.3776;69.9771;40.491;19.4365;7.72343;54.0316
18:00;56.6301;5.87615;77.4038;78.8617;58.481;24.4559;10.9293;73.3992
19:00;62.5594;7.44408;56.0994;84.4;51.8529;28.9857;11.8683;80.803
20:00;53.2558;10.3676;49.1446;83.6759;49.8408;32.8426;5.45147;61.6257
21:00;91.1056;16.2064;50.6979;79.2434;62.2853;47.2401;45.2027;160.724
22:00;93.7551;16.4624;12.2205;68.4435;88.5105;63.7745;77.7958;213.097
23:00;84.4738;14.3913;11.0601;57.3744;109.84;72.5578;22.2777;118.647
00:00;83.1974;13.1184;8.90325;45.6134;81.7006;58.3066;55.7122;168.656
