CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;50;3;2;33;17;20;79
01:00;46;3;1;34;17;31;93
02:00;32;3;3;32;25;18;58
03:00;27;2;9;26;21;4;33
04:00;27;3;8;26;15;5;34
05:00;28;3;1;27;11;22;60
06:00;26;3;1;31;14;55;108
07:00;34;4;4;34;23;69;139
08:00;33;3;18;41;23;21;64
09:00;30;2;39;32;17;11;46
10:00;20;2;70;25;6;3;24
11:00;17;2;93;21;3;2;19
12:00;19;2;101;24;8;2;22
13:00;13;2;101;24;14;1;14
14:00;15;2;93;22;10;2;19
15:00;12;2;99;;;0;12
16:00;;;;;;;
17:00;29;4;61;;;8;40
18:00;39;3;64;19;9;3;43
19:00;33;2;69;23;9;2;36
20:00;70;3;28;26;9;17;95
21:00;89;3;7;33;23;33;138
22:00;85;3;1;39;26;59;175
23:00;69;4;1;38;23;66;169
