CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;3;2;34;26;91;176
01:00;25;3;2;27;24;45;92
02:00;11;4;41;11;11;0;11
03:00;11;4;42;13;10;0;11
04:00;11;4;38;10;7;0;11
05:00;13;4;39;6;5;1;14
06:00;17;3;36;5;4;4;23
07:00;;;32;7;6;;
08:00;42;4;;9;7;22;75
09:00;39;3;16;7;6;20;68
10:00;34;3;22;7;6;17;59
11:00;21;4;33;5;4;10;36
12:00;22;6;33;5;4;7;33
13:00;27;7;36;7;6;8;39
14:00;33;9;33;12;9;12;50
15:00;32;11;37;12;8;12;49
16:00;20;5;50;12;7;7;30
17:00;22;5;48;14;5;8;34
18:00;25;3;43;20;10;8;36
19:00;26;5;45;14;9;8;38
20:00;27;5;41;11;10;5;34
21:00;49;4;17;14;11;14;70
22:00;50;3;4;26;25;28;92
23:00;45;3;2;35;25;73;155
