CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;51;1;23;29;14;10;65
01:00;32;2;45;26;11;5;39
02:00;46;1;8;27;10;12;63
03:00;30;1;31;24;5;8;42
04:00;19;1;50;20;3;5;26
05:00;19;1;50;23;4;5;26
06:00;29;1;38;20;9;8;40
07:00;44;1;23;27;13;17;70
08:00;46;2;24;30;12;20;77
09:00;33;1;40;23;10;15;56
10:00;24;1;50;28;9;11;40
11:00;20;1;57;29;8;9;33
12:00;15;1;66;25;7;6;23
13:00;19;1;65;23;8;8;30
14:00;18;2;71;21;10;6;27
15:00;18;1;74;16;9;5;24
16:00;22;1;73;22;9;8;34
17:00;25;2;75;23;10;7;36
18:00;25;2;78;24;9;7;35
19:00;24;2;75;23;6;5;31
20:00;26;1;67;23;9;5;33
21:00;33;1;57;25;10;5;40
22:00;48;2;36;25;10;7;58
23:00;60;1;16;31;12;14;81
