CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;19;6;6;4.125;26;24;9;33
01:00;14;4;29;10.125;30;20;1;15
02:00;10;4;35;14;35;34;0;10
03:00;9;4;37;18.125;34;33;0;9
04:00;9;4;33;21.75;25;22;0;9
05:00;12;4;27;24.5;35;22;0;12
06:00;12;3;23;26.625;33;25;1;13
07:00;14;3;18;27.5;31;31;3;18
08:00;16;3;14;27;30;29;3;20
09:00;20;3;12;24.875;35;31;9;34
10:00;19;3;13;22.125;29;28;5;26
11:00;21;3;12;19;26;25;11;37
12:00;19;3;14;16.625;32;24;11;35
13:00;22;3;11;14.625;25;21;13;41
14:00;20;3;12;13.25;29;24;10;35
15:00;26;4;7;11.875;29;18;20;55
16:00;29;4;5;10.75;34;22;32;77
17:00;28;4;4;9.75;19;17;25;65
18:00;29;6;4;8.625;37;15;33;79
19:00;29;6;4;7.625;40;25;34;80
20:00;28;5;3;6.25;30;26;28;70
21:00;26;6;4;5.375;38;28;23;61
22:00;23;7;4;4.375;36;34;16;48
23:00;22;6;4;4;43;33;14;43
