CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;98;25;8;154;119;105;259
01:00;45;13;38;70;56;1;47
02:00;35;13;43;73;59;0;36
03:00;39;14;38;74;59;1;41
04:00;41;15;40;58;52;0;42
05:00;21;8;67;44;36;0;22
06:00;20;7;65;38;27;1;22
07:00;27;6;58;39;29;1;28
08:00;49;8;42;43;34;4;55
09:00;46;8;45;49;39;4;53
10:00;45;11;50;;41;8;58
11:00;40;12;58;;43;8;52
12:00;48;12;54;53;42;9;62
13:00;46;10;56;54;42;8;59
14:00;64;11;42;62;50;15;87
15:00;69;13;40;70;60;18;98
16:00;69;15;44;80;62;14;90
17:00;91;18;24;103;78;31;140
18:00;107;19;13;136;102;44;175
19:00;124;21;6;131;100;94;267
20:00;117;19;5;131;106;87;251
21:00;107;26;6;123;95;41;170
22:00;99;28;7;127;93;45;169
23:00;99;27;7;138;109;72;208
