CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;31.6824;8.41792;10.4785;11.3892;44.421;37.0259;12.3779;50.5
00:00;34.8584;8.6877;6.76301;10.8953;54.6634;43.5386;14.857;57.5
01:00;27.1201;8.41768;12.1514;10.4653;45.1579;39.3551;11.3068;44.3
02:00;19.1763;8.09066;22.4207;10.6448;35.3993;21.9505;2.66962;23.3
03:00;18.4724;7.91554;24.1116;12.3287;24.395;21.5007;1.75585;21.2
05:00;32.8407;7.06595;11.2929;12.5811;29.033;20.6694;12.4561;51.8
06:00;43.5426;4.55246;6.13958;12.6523;27.9457;20.898;172.606;305.9
07:00;53.9083;5.61628;2.97974;12.0422;38.3258;31.7632;155.416;290.1
08:00;70.5013;7.50218;2.75043;11.0762;39.1858;35.5834;210.285;390.2
09:00;69.7365;9.28399;3.02203;10.6085;51.7501;41.2777;212.858;393.3
10:00;62.2882;11.5026;3.27366;9.49883;50.3715;35.2846;136.756;270.2
11:00;40.7621;13.3421;4.66788;7.27973;57.2866;32.6927;30.0822;86.6
12:00;44.2416;12.4673;12.1361;5.78279;33.657;27.3313;32.1463;93
13:00;47.3894;10.3608;9.60712;5.57207;44.7104;30.028;35.328;101.1
14:00;44.6335;9.95299;7.98034;5.80216;42.0662;32.4231;25.4945;83.4
15:00;49.525;10.5813;10.4293;6.73336;45.5243;32.3615;28.9394;93.4
16:00;47.8473;9.18207;9.20749;7.54049;42.2239;26.4032;29.3869;92.5
17:00;54.5297;8.28153;9.68438;8.37328;29.5117;25.1658;43.6637;120.9
18:00;60.0437;9.21679;5.6731;8.67321;39.9189;36.2193;70.7624;167.6
19:00;57.368;13.1528;2.89667;8.45181;61.6728;48.754;92.5454;198
20:00;61.8633;17.2826;3.57479;7.38165;73.3889;60.5235;126.698;254.5
21:00;63.6101;20.3057;3.81346;6.65744;94.0131;74.9111;181.991;340.2
22:00;58.0982;22.3198;5.50561;6.3481;112.557;100.579;191.735;349.5
23:00;52.4828;22.7167;5.12749;5.68537;113.001;98.7506;138.586;263.2
00:00;43.5532;20.1978;4.57005;5.10569;116.291;103.674;78.3802;162.8
