CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;39;2;5;46;36;13;58
01:00;21;2;19;39;31;4;27
02:00;26;1;32;38;29;6;34
03:00;49;1;3;41;25;40;109
04:00;42;2;3;38;23;58;131
05:00;36;1;3;38;27;53;116
06:00;30;2;4;36;26;57;116
07:00;26;3;20;43;22;25;64
08:00;27;5;32;52;31;7;38
09:00;;;30;57;33;;
10:00;32;5;;60;29;9;46
11:00;19;4;72;53;21;4;24
12:00;5;5;101;39;16;0;5
13:00;4;3;103;33;17;0;4
14:00;2;2;100;29;17;0;2
15:00;5;2;92;32;15;0;5
16:00;12;1;73;22;14;2;15
17:00;21;1;51;20;14;4;27
18:00;32;3;46;29;13;4;37
19:00;48;7;32;34;17;9;62
20:00;31;4;46;32;19;3;35
21:00;50;3;17;42;27;17;75
22:00;52;2;4;47;33;19;80
23:00;44;2;7;46;33;11;60
