CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;1;38;17;10;3;21
01:00;13;1;44;12;11;2;16
02:00;10;1;79;6;5;1;12
03:00;8;1;78;9;9;1;10
04:00;8;1;75;13;8;1;10
05:00;10;1;64;16;6;1;12
06:00;20;1;45;14;8;3;25
07:00;30;1;25;20;18;11;47
08:00;;;16;28;20;;
09:00;32;3;26;35;19;16;57
10:00;29;4;30;26;13;10;43
11:00;30;2;33;12;10;8;43
12:00;35;2;38;7;6;10;50
13:00;30;;50;14;5;7;41
14:00;27;3;53;11;8;7;37
15:00;30;3;52;9;7;7;41
16:00;40;3;44;9;7;8;52
17:00;53;3;36;11;7;13;73
18:00;55;2;28;14;14;19;84
19:00;36;1;41;14;13;10;51
20:00;36;2;34;14;7;9;50
21:00;32;1;31;17;3;8;45
22:00;29;1;26;20;11;7;39
23:00;21;1;31;18;10;5;28
