CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;78.6071;16.5866;9.94367;8.24665;256.177;196.026;366.103;635.1
00:00;69.2314;15.8966;8.73457;7.87951;253.516;197.861;319.224;554.4
01:00;61.6142;12.4258;9.61344;8.6764;279.166;213.793;324.125;554.2
02:00;43.4353;12.5397;5.95851;8.79598;195.766;165.586;170.969;303.3
03:00;38.2543;14.0345;6.28934;8.69137;193.125;163.384;139.9;250.9
04:00;39.4148;12.427;5.2963;8.01585;192.013;156.35;159.655;282.1
05:00;40.9099;14.0012;5.53246;7.26191;197.434;160.186;163.697;289.7
06:00;43.1029;15.2477;5.20174;7.07125;179.364;145.448;151.917;274
07:00;56.5936;16.128;5.24369;6.48376;181.449;150.171;227.15;401.9
08:00;74.4405;16.8473;5.38759;6.06538;194.793;151.569;321.699;563.4
09:00;59.9848;20.6758;5.70527;5.57686;225.651;164.871;214.314;385.7
10:00;60.876;22.925;5.32847;5.49811;238.439;167.606;187.907;346.5
11:00;78.9481;20.4567;5.35221;5.38097;254.007;174.313;287.075;515.3
12:00;89.7429;53.6648;4.63585;5.29841;262.208;169.708;327.894;588.1
13:00;89.9198;21.8725;4.68435;5.1924;239.273;169.549;339.309;605.6
14:00;79.2375;25.1663;4.34729;5.08559;206.886;150.666;246.531;453.9
15:00;61.8187;25.7894;3.7566;4.8997;169.356;121.531;105.253;221.9
16:00;66.4144;34.0935;3.70429;4.68929;179.225;133.097;119.682;248.3
17:00;71.1036;25.7844;4.69202;4.56263;182.978;133.034;157.346;310.2
18:00;62.6738;22.0592;3.50191;4.33431;143.224;113.361;116.986;240.5
19:00;68.6164;23.4333;4.77251;4.26185;170.051;129.952;176.391;336.7
20:00;83.5555;33.8304;8.84371;4.78784;246.64;204.224;310.582;555.7
21:00;66.8202;37.7546;8.49404;5.26405;249.698;211.205;233.911;422.3
22:00;49.0306;29.932;4.91007;5.33439;176.028;150.888;103.502;206.3
23:00;42.1373;26.7461;4.2632;5.39772;167.132;147.295;65.4457;141.5
00:00;35.8404;20.8997;3.28353;5.34512;123.055;99.273;29.6575;80.9
