CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;34.7417;3.76142;2.12345;4.42192;74.5268;66.4;85.796;165.1
01:00;29.1297;3.24016;2.03829;2.86105;58.9;58.7;51.9705;108.1
02:00;25.114;3.48861;2.07573;9.40459;36.8712;33.5;74.1549;137.9
03:00;25.445;3.98507;1.50798;2.53059;31.3347;29.5;108.313;190
04:00;21.9798;3.62631;1.63135;2.14278;30.6887;21;79.6885;143.1
05:00;23.2791;3.73861;1.27649;1.89951;32.8838;25.1;85.9117;153.9
06:00;31.3806;3.7551;1.65522;1.76724;48.0806;29.1;105.97;192.5
07:00;40.0614;4.21509;2.28349;1.76159;42.0508;36.2;112.765;211.6
08:00;36.8949;3.56533;2.69068;1.83583;42.5295;17.7;70.2501;143.8
09:00;34.6301;3.25265;14.2367;3.4197;29.3368;21.5;30.1341;80.4
10:00;29.8205;2.7052;33.1203;7.30028;24.8078;10.8;11.2486;46.8
11:00;18.3345;2.57939;55.6867;14.0726;29.2827;12.1;5.04481;25.9
12:00;18.6863;3.04414;59.7776;21.3409;27.221;13.6;4.56783;25.7
13:00;19.3186;2.79182;59.6709;28.6402;35.2384;9.4;3.93152;25.2
14:00;31.184;4.40695;53.2166;35.0854;55.5707;26.8;5.67628;39.9
15:00;60.446;4.55762;26.3771;38.0971;60.9446;25.5;16.9918;86.2
16:00;65.2864;4.28163;22.1935;40.5349;52.6553;27.1;21.0414;97.2
17:00;71.1928;4.08145;14.5252;40.571;58.3069;26.3;25.4575;110
18:00;84.6348;4.50033;5.28237;37.0912;63.2151;31.4;61.465;178.1
19:00;80.9114;4.62604;2.63966;30.4604;67.7616;41.2;103.896;238.8
20:00;;;2.69099;23.3245;73.4025;45.1;;
21:00;67.9705;5.86073;2.65861;16.198;86.7667;58.5;213.301;392.2
22:00;50.9294;4.85987;3.30965;9.95963;90.4147;72.8;165.77;302.9
23:00;42.5265;4.84813;2.1454;6.93067;78.2736;72;145.802;264.1
