CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;48;2;11;41;18;16;72
01:00;34;2;13;34;15;3;38
02:00;5;2;71;13;4;0;5
03:00;5;2;64;11;3;0;5
04:00;11;2;44;12;4;0;11
05:00;16;2;31;13;6;1;17
06:00;29;2;16;17;6;5;36
07:00;26;2;24;16;7;7;36
08:00;21;2;43;14;8;4;27
09:00;23;2;51;21;5;3;28
10:00;12;2;68;21;4;1;14
11:00;10;2;72;18;3;1;11
12:00;11;2;76;14;5;1;13
13:00;11;2;80;13;7;1;13
14:00;6;2;91;13;6;0;6
15:00;10;2;87;13;7;2;13
16:00;13;2;85;14;7;2;15
17:00;15;2;85;14;4;0;15
18:00;;;80;14;4;;
19:00;37;2;;21;8;3;42
20:00;37;2;60;31;18;2;40
21:00;47;2;41;38;20;3;51
22:00;66;2;18;49;21;14;88
23:00;65;2;2;54;23;36;120
