CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;12;2;75;15;7;0;12
01:00;11;3;70;14;9;0;11
02:00;10;2;61;22;15;0;10
03:00;7;3;59;13;7;0;7
04:00;6;2;56;14;7;0;6
05:00;7;2;51;18;12;0;7
06:00;11;3;51;23;13;0;11
07:00;13;2;48;23;10;1;14
08:00;13;2;50;25;7;1;15
09:00;13;3;55;29;7;2;16
10:00;9;3;69;25;10;1;10
11:00;6;2;81;21;6;0;6
12:00;5;2;91;21;3;0;5
13:00;5;2;97;22;9;0;5
14:00;6;2;109;18;8;0;6
15:00;7;2;114;14;6;0;7
16:00;8;2;110;21;8;0;8
17:00;8;2;105;21;12;0;8
18:00;9;3;99;25;10;0;9
19:00;9;3;101;29;9;0;9
20:00;13;2;94;33;11;0;13
21:00;;;88;32;11;;
22:00;15;2;;28;9;0;15
23:00;14;3;77;22;5;0;14
