CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;12;3;35;17;7;3;16
01:00;9;1;30;10;6;3;14
02:00;28;3;12;31;21;12;47
03:00;32;3;7;30;21;21;65
04:00;30;3;9;33;18;11;46
05:00;22;3;28;30;16;12;40
06:00;30;3;24;30;18;10;45
07:00;27;3;27;27;21;9;41
08:00;11;3;48;26;18;4;16
09:00;5;3;53;29;18;2;8
10:00;5;5;57;27;19;1;7
11:00;5;3;53;29;18;1;7
12:00;7;3;53;31;16;2;11
13:00;9;2;54;26;18;2;12
14:00;8;2;56;22;16;2;11
15:00;7;3;62;22;15;1;9
16:00;6;3;68;19;18;1;8
17:00;13;3;61;18;11;2;17
18:00;15;3;61;18;12;2;19
19:00;19;2;58;23;14;3;23
20:00;36;3;43;;17;6;45
21:00;18;3;56;26;11;4;25
22:00;16;3;53;19;7;4;23
23:00;14;3;48;18;6;3;19
