CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;28;3;56;24;11;1;29
01:00;73;4;13;29;23;8;83
02:00;35;3;2;40;26;18;62
03:00;30;4;2;39;31;26;70
04:00;30;4;2;30;25;29;73
05:00;28;3;2;30;21;35;82
06:00;31;3;2;36;22;73;145
07:00;44;4;3;32;17;70;150
08:00;42;6;13;30;17;33;93
09:00;38;7;22;32;20;16;62
10:00;36;11;29;34;20;12;54
11:00;29;9;44;22;14;7;39
12:00;17;6;58;15;11;3;20
13:00;14;4;68;13;9;1;16
14:00;12;4;73;18;12;1;14
15:00;16;4;74;20;15;2;20
16:00;12;3;88;22;15;1;13
17:00;11;3;84;15;11;1;13
18:00;9;3;80;12;8;1;10
19:00;7;3;92;14;9;1;9
20:00;11;3;86;14;9;1;12
21:00;28;4;70;20;6;1;29
22:00;39;3;52;26;19;1;40
23:00;32;4;56;26;13;1;33
