CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;58.5566;21.8606;8.25258;33.7285;93.9077;83.5075;21.7636;91.7
00:00;43.1315;24.4292;16.1101;27.7151;96.9359;89.9081;8.08749;55.4
01:00;30.6711;18.0511;25.7936;24.447;79.5988;66.606;5.28486;38.8
02:00;31.454;17.6509;23.3759;20.8231;80.6384;70.6064;3.97412;37.6
03:00;30.2075;22.3908;19.5288;18.0547;90.3278;77.307;3.73892;35.8
04:00;20.7824;25.6482;25.3563;18.3389;85.6795;72.7065;3.32603;25.8
05:00;27.2046;25.0583;19.5327;18.9748;83.2907;74.9067;5.8034;36
06:00;31.4333;25.1642;17.0388;19.3736;86.4908;74.3067;12.6079;50.6
07:00;43.1607;27.0142;9.96976;19.5882;97.9904;86.9078;30.9249;90.2
08:00;48.7831;30.6945;6.85927;18.4319;107.622;98.4089;38.1728;106.9
09:00;50.2383;35.9892;7.1756;16.1046;122.85;111.91;51.2527;128.2
10:00;39.0691;35.6234;15.8737;15.1669;101.866;90.5081;29.1084;83.3
11:00;34.8823;30.7369;21.7939;15.45;96.8205;82.4074;23.8922;71.2
12:00;33.9311;22.9279;27.6711;15.7394;79.8314;64.0058;18.9011;62.6
13:00;30.2133;13.8219;33.7323;17.5143;40.1413;29.0026;12.3432;48.9
14:00;35.4071;14.295;29.929;19.1256;40.9065;26.1023;17.8158;62.5
15:00;43.6632;23.4935;22.2447;20.6599;50.627;37.8034;24.9199;81.5
16:00;55.4044;28.1075;15.9762;21.7996;81.0182;64.6058;31.9184;103.9
17:00;68.5335;37.1116;6.47613;21.7121;128.551;106.71;41.0564;131
18:00;71.3617;39.4068;4.96265;20.3482;159.146;133.712;61.8775;165.5
19:00;67.1192;33.6219;5.44292;18.3044;118.991;103.409;49.5433;142.3
20:00;60.407;33.5148;6.44549;15.6512;119.613;102.309;36.7595;116.3
21:00;59.5492;38.5459;5.63448;12.1389;148.833;133.412;31.2547;107.1
22:00;55.5834;41.7139;5.62887;9.10143;150.536;132.812;24.4921;92.8
23:00;55.1357;44.5521;5.41462;6.99767;165.653;144.513;34.8488;108
00:00;54.5584;45.7024;4.97645;5.6227;166.59;144.813;26.7665;95.3
