CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;13;23;51;39;3;19
01:00;11;11;21;45;37;2;14
02:00;10;2;68;;13;2;13
03:00;10;1;61;;12;2;14
04:00;10;2;60;;10;2;13
05:00;12;3;63;;9;2;15
06:00;17;3;71;;11;5;24
07:00;22;1;67;;12;6;30
08:00;31;2;55;;13;9;45
09:00;31;3;50;;14;8;43
10:00;32;4;46;;22;10;46
11:00;31;6;42;;28;9;44
12:00;;;;;27;;
13:00;;;;;27;;
14:00;;5;41;;25;;
15:00;;;42;32;28;;
16:00;;;53;25;25;;
17:00;;6;56;27;22;;
18:00;;4;44;36;25;;
19:00;;5;34;44;25;;
20:00;;5;30;37;24;;
21:00;;6;14;55;38;;
22:00;;;26;59;47;;
23:00;;13;25;56;49;;
