CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38.7515;2.65432;55.7914;114.442;29.3375;17.9;3.92159;44.7
01:00;58.7812;2.60279;29.3808;99.8134;21.0071;16.2;12.6128;78
02:00;20.4053;2.33317;60.7452;88.6123;24.8412;14.9;1.65094;23
03:00;17.8159;2.38637;54.2117;77.3565;24.3809;13.3;1.90762;20.7
04:00;51.4459;2.95888;4.6122;61.5568;30.2832;17.5;37.9442;109
05:00;39.6395;3.19104;4.26726;48.8718;25.8876;18.4;42.0988;103.6
06:00;36.4065;2.92694;5.0019;37.6086;20.3767;15.4;31.9149;84.9
07:00;42.7481;3.09087;7.67392;27.7105;36.3947;22.1;51.2331;120.5
08:00;55.4871;2.97918;22.8219;23.5894;46.0333;18.7;36.5832;111.1
09:00;33.2469;2.59704;72.7703;29.013;27.332;12.4;6.26069;42.8
10:00;17.0183;2.49103;102.054;34.1766;20.1964;7.7;1.83661;19.7
11:00;17.7503;2.82322;111.912;41.3892;28.58;12.7;2.23288;21.1
12:00;15.642;2.46217;116.484;55.3732;32.5547;12.4;1.74027;18.2
13:00;22.9486;2.40805;142.357;72.6344;41.6704;19.7;0.85085;24.3
14:00;25.3866;2.69785;145.89;90.2454;41.4206;19.9;0.968904;26.9
15:00;25.8218;2.7177;121.16;104.431;32.5193;15.7;1.72957;28.4
16:00;30.6069;2.58527;105.832;114.807;42.1566;19;2.63434;34.6
17:00;29.3863;2.91122;103.193;118.61;30.6689;12.4;2.88409;33.8
18:00;18.114;2.80667;106.795;119.203;19.0192;6.9;1.73131;20.7
19:00;21.6812;2.51421;104.046;118.22;10.6592;4.5;1.17189;23.5
20:00;27.5631;2.52432;91.2205;115.062;17.5524;9.8;1.50892;29.9
21:00;30.7573;2.5614;83.1211;107.657;14.1815;9.9;1.5162;33.1
22:00;33.6736;2.48304;72.802;98.5212;30.9227;9.2;2.53527;37.5
23:00;57.4155;2.59919;36.0977;87.8884;25.8859;15.7;9.90504;72.4
00:00;78.7556;2.86334;7.46571;75.5926;29.8942;17.1;19.9545;109.2
01:00;55.8591;2.63341;24.5605;65.7636;31.5497;16;16.1574;80.5
