CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;12;7;59;56.75;18;11;1;14
00:00;6;4;68;58.375;16;7;0;6
01:00;5;3;69;60.25;19;8;0;5
02:00;3;3;71;61.75;13;4;0;3
03:00;3;3;71;63;12;7;0;3
04:00;3;3;71;65.125;15;3;0;3
05:00;4;3;70;67;14;3;0;4
06:00;9;4;63;67.75;12;3;1;11
07:00;16;6;54;67.125;17;8;3;20
08:00;21;7;49;64.75;16;4;5;28
09:00;23;7;48;62.125;21;9;6;32
10:00;25;8;36;57.75;24;10;8;37
11:00;26;10;39;53.75;21;15;8;38
12:00;36;12;30;48.625;24;22;16;60
13:00;32;11;33;44;35;24;10;48
14:00;36;10;26;39.375;50;40;13;56
15:00;40;11;21;35.25;49;45;12;58
16:00;49;9;17;31.25;49;36;21;81
17:00;57;14;8;26.25;58;57;27;98
18:00;51;12;17;23.875;53;35;19;79
19:00;45;14;19;21.375;55;46;17;70
20:00;43;13;22;20.375;48;42;13;63
21:00;31;15;32;20.25;51;43;4;38
22:00;24;16;37;21.625;41;40;3;28
23:00;23;14;40;24;38;36;3;28
00:00;19;14;43;27.25;41;27;2;22
